id,student_id,reward_type_id,month_number,month,year,issued_at,performance_percentage
2366,338,7,7,April,2025,4/30/2025,89%
2367,339,3,1,September,2025,9/30/2024,95%
2368,339,9,2,October,2025,10/30/2024,80%
2369,339,9,3,November,2025,11/30/2024,77%
2370,339,3,4,January,2025,1/30/2025,88%
2371,339,7,5,February,2025,2/28/2025,87%
2372,339,7,6,March,2025,3/30/2025,80%
2373,339,1,7,April,2025,4/30/2025,89%
2374,340,7,1,September,2025,9/30/2024,90%
2375,340,6,2,October,2025,10/30/2024,91%
2376,340,9,3,November,2025,11/30/2024,80%
2377,340,9,4,January,2025,1/30/2025,75%
2378,340,9,5,February,2025,2/28/2025,75%
2379,340,2,6,March,2025,3/30/2025,81%
2380,340,7,7,April,2025,4/30/2025,78%
2381,341,5,1,September,2025,9/30/2024,77%
2382,341,1,2,October,2025,10/30/2024,92%
2383,341,3,3,November,2025,11/30/2024,77%
2384,341,4,4,January,2025,1/30/2025,76%
2385,341,2,5,February,2025,2/28/2025,92%
2386,341,4,6,March,2025,3/30/2025,82%
2387,341,4,7,April,2025,4/30/2025,91%
2388,342,9,1,September,2025,9/30/2024,84%
2389,342,8,2,October,2025,10/30/2024,83%
2390,342,8,3,November,2025,11/30/2024,86%
2391,342,1,4,January,2025,1/30/2025,94%
2392,342,8,5,February,2025,2/28/2025,89%
2393,342,5,6,March,2025,3/30/2025,76%
2394,342,8,7,April,2025,4/30/2025,78%
2395,343,4,1,September,2025,9/30/2024,93%
2396,343,6,2,October,2025,10/30/2024,92%
2397,343,7,3,November,2025,11/30/2024,89%
2398,343,1,4,January,2025,1/30/2025,94%
2399,343,4,5,February,2025,2/28/2025,86%
2400,343,2,6,March,2025,3/30/2025,79%
2401,343,6,7,April,2025,4/30/2025,83%
2402,344,4,1,September,2025,9/30/2024,80%
2403,344,2,2,October,2025,10/30/2024,95%
2404,344,9,3,November,2025,11/30/2024,81%
2405,344,1,4,January,2025,1/30/2025,90%
2406,344,2,5,February,2025,2/28/2025,92%
2407,344,5,6,March,2025,3/30/2025,94%
2408,344,9,7,April,2025,4/30/2025,88%
2409,345,9,1,September,2025,9/30/2024,81%
2410,345,9,2,October,2025,10/30/2024,78%
2411,345,2,3,November,2025,11/30/2024,81%
2412,345,9,4,January,2025,1/30/2025,78%
2413,345,1,5,February,2025,2/28/2025,78%
2414,345,9,6,March,2025,3/30/2025,94%
2415,345,4,7,April,2025,4/30/2025,80%
2416,346,1,1,September,2025,9/30/2024,95%
2417,346,3,2,October,2025,10/30/2024,83%
2418,346,6,3,November,2025,11/30/2024,85%
2419,346,3,4,January,2025,1/30/2025,78%
2420,346,2,5,February,2025,2/28/2025,86%
2421,346,3,6,March,2025,3/30/2025,92%
2422,346,6,7,April,2025,4/30/2025,85%
2423,347,4,1,September,2025,9/30/2024,81%
2424,347,7,2,October,2025,10/30/2024,89%
2425,347,7,3,November,2025,11/30/2024,90%
2426,347,8,4,January,2025,1/30/2025,95%
2427,347,7,5,February,2025,2/28/2025,78%
2428,347,4,6,March,2025,3/30/2025,91%
2429,347,3,7,April,2025,4/30/2025,86%
2430,348,7,1,September,2025,9/30/2024,92%
2431,348,5,2,October,2025,10/30/2024,85%
2432,348,9,3,November,2025,11/30/2024,95%
2433,348,6,4,January,2025,1/30/2025,75%
2434,348,6,5,February,2025,2/28/2025,90%
2435,348,3,6,March,2025,3/30/2025,93%
2436,348,5,7,April,2025,4/30/2025,75%
2437,349,8,1,September,2025,9/30/2024,83%
2438,349,6,2,October,2025,10/30/2024,78%
2439,349,1,3,November,2025,11/30/2024,83%
2440,349,9,4,January,2025,1/30/2025,80%
2441,349,9,5,February,2025,2/28/2025,95%
2442,349,1,6,March,2025,3/30/2025,94%
2443,349,6,7,April,2025,4/30/2025,89%
2444,350,3,1,September,2025,9/30/2024,84%
2445,350,5,2,October,2025,10/30/2024,81%
2446,350,4,3,November,2025,11/30/2024,88%
2447,350,2,4,January,2025,1/30/2025,79%
2448,350,9,5,February,2025,2/28/2025,78%
2449,350,9,6,March,2025,3/30/2025,88%
2450,350,4,7,April,2025,4/30/2025,88%
2451,351,2,1,September,2025,9/30/2024,86%
2452,351,2,2,October,2025,10/30/2024,89%
2453,351,2,3,November,2025,11/30/2024,75%
2454,351,6,4,January,2025,1/30/2025,89%
2455,351,4,5,February,2025,2/28/2025,90%
2456,351,7,6,March,2025,3/30/2025,87%
2457,351,4,7,April,2025,4/30/2025,83%
2458,352,8,1,September,2025,9/30/2024,90%
2459,352,8,2,October,2025,10/30/2024,95%
2460,352,1,3,November,2025,11/30/2024,90%
2461,352,2,4,January,2025,1/30/2025,77%
2462,352,6,5,February,2025,2/28/2025,78%
2463,352,1,6,March,2025,3/30/2025,88%
2464,352,8,7,April,2025,4/30/2025,86%
2465,353,1,1,September,2025,9/30/2024,94%
2466,353,4,2,October,2025,10/30/2024,81%
2467,353,9,3,November,2025,11/30/2024,88%
2468,353,7,4,January,2025,1/30/2025,75%
2469,353,5,5,February,2025,2/28/2025,75%
2470,353,2,6,March,2025,3/30/2025,94%
2471,353,7,7,April,2025,4/30/2025,86%
2472,354,5,1,September,2025,9/30/2024,88%
2473,354,5,2,October,2025,10/30/2024,86%
2474,354,7,3,November,2025,11/30/2024,85%
2475,354,2,4,January,2025,1/30/2025,82%
2476,354,6,5,February,2025,2/28/2025,91%
2477,354,4,6,March,2025,3/30/2025,76%
2478,354,3,7,April,2025,4/30/2025,87%
2479,355,1,1,September,2025,9/30/2024,88%
2480,355,6,2,October,2025,10/30/2024,81%
2481,355,1,3,November,2025,11/30/2024,89%
2482,355,5,4,January,2025,1/30/2025,79%
2483,355,6,5,February,2025,2/28/2025,78%
2484,355,3,6,March,2025,3/30/2025,92%
2485,355,2,7,April,2025,4/30/2025,90%
2486,356,5,1,September,2025,9/30/2024,89%
2487,356,9,2,October,2025,10/30/2024,77%
2488,356,5,3,November,2025,11/30/2024,87%
2489,356,2,4,January,2025,1/30/2025,93%
2490,356,9,5,February,2025,2/28/2025,85%
2491,356,1,6,March,2025,3/30/2025,76%
2492,356,2,7,April,2025,4/30/2025,80%
2493,357,3,1,September,2025,9/30/2024,91%
2494,357,9,2,October,2025,10/30/2024,83%
2495,357,5,3,November,2025,11/30/2024,95%
2496,357,3,4,January,2025,1/30/2025,81%
2497,357,4,5,February,2025,2/28/2025,87%
2498,357,7,6,March,2025,3/30/2025,76%
2499,357,2,7,April,2025,4/30/2025,88%
2500,358,1,1,September,2025,9/30/2024,76%
2501,358,1,2,October,2025,10/30/2024,93%
2502,358,9,3,November,2025,11/30/2024,83%
2503,358,7,4,January,2025,1/30/2025,86%
2504,358,7,5,February,2025,2/28/2025,82%
2505,358,4,6,March,2025,3/30/2025,94%
2506,358,6,7,April,2025,4/30/2025,82%
2507,359,2,1,September,2025,9/30/2024,86%
2508,359,7,2,October,2025,10/30/2024,90%
2509,359,1,3,November,2025,11/30/2024,86%
2510,359,2,4,January,2025,1/30/2025,83%
2511,359,1,5,February,2025,2/28/2025,83%
2512,359,9,6,March,2025,3/30/2025,89%
2513,359,8,7,April,2025,4/30/2025,76%
2514,360,8,1,September,2025,9/30/2024,76%
2515,360,7,2,October,2025,10/30/2024,89%
2516,360,6,3,November,2025,11/30/2024,93%
2517,360,1,4,January,2025,1/30/2025,95%
2518,360,7,5,February,2025,2/28/2025,88%
2519,360,4,6,March,2025,3/30/2025,75%
2520,360,2,7,April,2025,4/30/2025,90%
2521,361,1,1,September,2025,9/30/2024,76%
2522,361,4,2,October,2025,10/30/2024,86%
2523,361,3,3,November,2025,11/30/2024,80%
2524,361,3,4,January,2025,1/30/2025,77%
2525,361,3,5,February,2025,2/28/2025,81%
2526,361,7,6,March,2025,3/30/2025,92%
2527,361,7,7,April,2025,4/30/2025,93%
2528,362,4,1,September,2025,9/30/2024,77%
2529,362,3,2,October,2025,10/30/2024,75%
2530,362,9,3,November,2025,11/30/2024,75%
2531,362,8,4,January,2025,1/30/2025,79%
2532,362,1,5,February,2025,2/28/2025,79%
2533,362,9,6,March,2025,3/30/2025,91%
2534,362,8,7,April,2025,4/30/2025,82%
2535,363,3,1,September,2025,9/30/2024,86%
2536,363,5,2,October,2025,10/30/2024,88%
2537,363,5,3,November,2025,11/30/2024,88%
2538,363,2,4,January,2025,1/30/2025,86%
2539,363,2,5,February,2025,2/28/2025,78%
2540,363,3,6,March,2025,3/30/2025,78%
2541,363,5,7,April,2025,4/30/2025,87%
2542,364,3,1,September,2025,9/30/2024,85%
2543,364,2,2,October,2025,10/30/2024,87%
2544,364,3,3,November,2025,11/30/2024,80%
2545,364,5,4,January,2025,1/30/2025,91%
2546,364,7,5,February,2025,2/28/2025,83%
2547,364,1,6,March,2025,3/30/2025,75%
2548,364,1,7,April,2025,4/30/2025,81%
2549,365,2,1,September,2025,9/30/2024,88%
2550,365,8,2,October,2025,10/30/2024,84%
2551,365,8,3,November,2025,11/30/2024,86%
2552,365,3,4,January,2025,1/30/2025,82%
2553,365,1,5,February,2025,2/28/2025,95%
2554,365,5,6,March,2025,3/30/2025,95%
2555,365,2,7,April,2025,4/30/2025,88%
2556,366,5,1,September,2025,9/30/2024,89%
2557,366,1,2,October,2025,10/30/2024,84%
2558,366,5,3,November,2025,11/30/2024,82%
2559,366,4,4,January,2025,1/30/2025,81%
2560,366,2,5,February,2025,2/28/2025,85%
2561,366,8,6,March,2025,3/30/2025,77%
2562,366,8,7,April,2025,4/30/2025,88%
2563,367,4,1,September,2025,9/30/2024,95%
2564,367,2,2,October,2025,10/30/2024,76%
2565,367,9,3,November,2025,11/30/2024,91%
2566,367,2,4,January,2025,1/30/2025,77%
2567,367,6,5,February,2025,2/28/2025,88%
2568,367,6,6,March,2025,3/30/2025,87%
2569,367,5,7,April,2025,4/30/2025,92%
2570,368,5,1,September,2025,9/30/2024,87%
2571,368,2,2,October,2025,10/30/2024,78%
2572,368,4,3,November,2025,11/30/2024,75%
2573,368,5,4,January,2025,1/30/2025,79%
2574,368,1,5,February,2025,2/28/2025,95%
2575,368,8,6,March,2025,3/30/2025,80%
2576,368,6,7,April,2025,4/30/2025,93%
2577,369,7,1,September,2025,9/30/2024,75%
2578,369,2,2,October,2025,10/30/2024,94%
2579,369,4,3,November,2025,11/30/2024,84%
2580,369,9,4,January,2025,1/30/2025,93%
2581,369,5,5,February,2025,2/28/2025,77%
2582,369,2,6,March,2025,3/30/2025,77%
2583,369,8,7,April,2025,4/30/2025,82%
2584,370,6,1,September,2025,9/30/2024,92%
2585,370,7,2,October,2025,10/30/2024,94%
2586,370,1,3,November,2025,11/30/2024,93%
2587,370,5,4,January,2025,1/30/2025,90%
2588,370,5,5,February,2025,2/28/2025,79%
2589,370,1,6,March,2025,3/30/2025,76%
2590,370,5,7,April,2025,4/30/2025,84%
2591,371,3,1,September,2025,9/30/2024,78%
2592,371,7,2,October,2025,10/30/2024,79%
2593,371,3,3,November,2025,11/30/2024,80%
2594,371,6,4,January,2025,1/30/2025,90%
2595,371,6,5,February,2025,2/28/2025,88%
2596,371,3,6,March,2025,3/30/2025,86%
2597,371,9,7,April,2025,4/30/2025,79%
2598,372,8,1,September,2025,9/30/2024,81%
2599,372,8,2,October,2025,10/30/2024,93%
2600,372,9,3,November,2025,11/30/2024,86%
2601,372,5,4,January,2025,1/30/2025,93%
2602,372,9,5,February,2025,2/28/2025,94%
2603,372,4,6,March,2025,3/30/2025,86%
2604,372,3,7,April,2025,4/30/2025,87%
2605,373,9,1,September,2025,9/30/2024,82%
2606,373,3,2,October,2025,10/30/2024,81%
2607,373,4,3,November,2025,11/30/2024,87%
2608,373,6,4,January,2025,1/30/2025,88%
2609,373,3,5,February,2025,2/28/2025,89%
2610,373,3,6,March,2025,3/30/2025,83%
2611,373,3,7,April,2025,4/30/2025,78%
2612,374,2,1,September,2025,9/30/2024,78%
2613,374,8,2,October,2025,10/30/2024,83%
2614,374,6,3,November,2025,11/30/2024,87%
2615,374,6,4,January,2025,1/30/2025,85%
2616,374,3,5,February,2025,2/28/2025,84%
2617,374,4,6,March,2025,3/30/2025,88%
2618,374,3,7,April,2025,4/30/2025,90%
2619,375,1,1,September,2025,9/30/2024,91%
2620,375,8,2,October,2025,10/30/2024,81%
2621,375,4,3,November,2025,11/30/2024,84%
2622,375,1,4,January,2025,1/30/2025,75%
2623,375,4,5,February,2025,2/28/2025,83%
2624,375,2,6,March,2025,3/30/2025,84%
2625,375,5,7,April,2025,4/30/2025,93%
2626,376,2,1,September,2025,9/30/2024,95%
2627,376,1,2,October,2025,10/30/2024,92%
2628,376,7,3,November,2025,11/30/2024,90%
2629,376,8,4,January,2025,1/30/2025,77%
2630,376,5,5,February,2025,2/28/2025,87%
2631,376,4,6,March,2025,3/30/2025,89%
2632,376,1,7,April,2025,4/30/2025,89%
2633,377,1,1,September,2025,9/30/2024,82%
2634,377,3,2,October,2025,10/30/2024,92%
2635,377,3,3,November,2025,11/30/2024,75%
2636,377,7,4,January,2025,1/30/2025,78%
2637,377,9,5,February,2025,2/28/2025,90%
2638,377,6,6,March,2025,3/30/2025,82%
2639,377,7,7,April,2025,4/30/2025,91%
2640,378,7,1,September,2025,9/30/2024,85%
2641,378,5,2,October,2025,10/30/2024,77%
2642,378,9,3,November,2025,11/30/2024,77%
2643,378,7,4,January,2025,1/30/2025,85%
2644,378,7,5,February,2025,2/28/2025,91%
2645,378,3,6,March,2025,3/30/2025,94%
2646,378,5,7,April,2025,4/30/2025,80%
2647,379,1,1,September,2025,9/30/2024,83%
2648,379,9,2,October,2025,10/30/2024,76%
2649,379,9,3,November,2025,11/30/2024,78%
2650,379,5,4,January,2025,1/30/2025,75%
2651,379,2,5,February,2025,2/28/2025,86%
2652,379,9,6,March,2025,3/30/2025,94%
2653,379,8,7,April,2025,4/30/2025,95%
2654,380,8,1,September,2025,9/30/2024,94%
2655,380,1,2,October,2025,10/30/2024,88%
2656,380,7,3,November,2025,11/30/2024,90%
2657,380,1,4,January,2025,1/30/2025,75%
2658,380,2,5,February,2025,2/28/2025,95%
2659,380,2,6,March,2025,3/30/2025,76%
2660,380,6,7,April,2025,4/30/2025,95%
2661,381,8,1,September,2025,9/30/2024,77%
2662,381,2,2,October,2025,10/30/2024,81%
2663,381,1,3,November,2025,11/30/2024,80%
2664,381,9,4,January,2025,1/30/2025,80%
2665,381,7,5,February,2025,2/28/2025,95%
2666,381,1,6,March,2025,3/30/2025,93%
2667,381,8,7,April,2025,4/30/2025,84%
2668,382,9,1,September,2025,9/30/2024,80%
2669,382,4,2,October,2025,10/30/2024,77%
2670,382,8,3,November,2025,11/30/2024,80%
2671,382,1,4,January,2025,1/30/2025,93%
2672,382,8,5,February,2025,2/28/2025,75%
2673,382,5,6,March,2025,3/30/2025,82%
2674,382,5,7,April,2025,4/30/2025,84%
2675,383,5,1,September,2025,9/30/2024,79%
2676,383,4,2,October,2025,10/30/2024,92%
2677,383,2,3,November,2025,11/30/2024,90%
2678,383,3,4,January,2025,1/30/2025,86%
2679,383,4,5,February,2025,2/28/2025,91%
2680,383,1,6,March,2025,3/30/2025,88%
2681,383,1,7,April,2025,4/30/2025,87%
2682,384,4,1,September,2025,9/30/2024,76%
2683,384,3,2,October,2025,10/30/2024,90%
2684,384,1,3,November,2025,11/30/2024,79%
2685,384,1,4,January,2025,1/30/2025,80%
2686,384,5,5,February,2025,2/28/2025,75%
2687,384,1,6,March,2025,3/30/2025,79%
2688,384,2,7,April,2025,4/30/2025,94%
2689,385,9,1,September,2025,9/30/2024,79%
2690,385,9,2,October,2025,10/30/2024,91%
2691,385,9,3,November,2025,11/30/2024,84%
2692,385,8,4,January,2025,1/30/2025,87%
2693,385,3,5,February,2025,2/28/2025,77%
2694,385,2,6,March,2025,3/30/2025,82%
2695,385,4,7,April,2025,4/30/2025,82%
2696,386,9,1,September,2025,9/30/2024,88%
2697,386,6,2,October,2025,10/30/2024,85%
2698,386,5,3,November,2025,11/30/2024,95%
2699,386,4,4,January,2025,1/30/2025,88%
2700,386,2,5,February,2025,2/28/2025,91%
2701,386,2,6,March,2025,3/30/2025,82%
2702,386,9,7,April,2025,4/30/2025,90%
2703,387,9,1,September,2025,9/30/2024,76%
2704,387,4,2,October,2025,10/30/2024,76%
2705,387,4,3,November,2025,11/30/2024,81%
2706,387,1,4,January,2025,1/30/2025,86%
2707,387,5,5,February,2025,2/28/2025,75%
2708,387,3,6,March,2025,3/30/2025,76%
2709,387,5,7,April,2025,4/30/2025,77%
2710,388,8,1,September,2025,9/30/2024,79%
2711,388,3,2,October,2025,10/30/2024,76%
2712,388,7,3,November,2025,11/30/2024,75%
2713,388,1,4,January,2025,1/30/2025,92%
2714,388,8,5,February,2025,2/28/2025,83%
2715,388,5,6,March,2025,3/30/2025,88%
2716,388,7,7,April,2025,4/30/2025,83%
2717,389,6,1,September,2025,9/30/2024,75%
2718,389,7,2,October,2025,10/30/2024,81%
2719,389,3,3,November,2025,11/30/2024,77%
2720,389,5,4,January,2025,1/30/2025,80%
2721,389,9,5,February,2025,2/28/2025,76%
2722,389,3,6,March,2025,3/30/2025,89%
2723,389,4,7,April,2025,4/30/2025,88%
2724,390,2,1,September,2025,9/30/2024,91%
2725,390,4,2,October,2025,10/30/2024,95%
2726,390,8,3,November,2025,11/30/2024,78%
2727,390,6,4,January,2025,1/30/2025,76%
2728,390,5,5,February,2025,2/28/2025,78%
2729,390,1,6,March,2025,3/30/2025,92%
2730,390,1,7,April,2025,4/30/2025,92%
2731,391,4,1,September,2025,9/30/2024,92%
2732,391,7,2,October,2025,10/30/2024,81%
2733,391,7,3,November,2025,11/30/2024,92%
2734,391,7,4,January,2025,1/30/2025,86%
2735,391,4,5,February,2025,2/28/2025,85%
2736,391,7,6,March,2025,3/30/2025,75%
2737,391,1,7,April,2025,4/30/2025,79%
2738,392,5,1,September,2025,9/30/2024,82%
2739,392,4,2,October,2025,10/30/2024,76%
2740,392,7,3,November,2025,11/30/2024,85%
2741,392,4,4,January,2025,1/30/2025,81%
2742,392,1,5,February,2025,2/28/2025,81%
2743,392,2,6,March,2025,3/30/2025,90%
2744,392,5,7,April,2025,4/30/2025,84%
2745,393,8,1,September,2025,9/30/2024,91%
2746,393,8,2,October,2025,10/30/2024,93%
2747,393,5,3,November,2025,11/30/2024,90%
2748,393,9,4,January,2025,1/30/2025,94%
2749,393,5,5,February,2025,2/28/2025,95%
2750,393,9,6,March,2025,3/30/2025,79%
2751,393,9,7,April,2025,4/30/2025,88%
2752,394,2,1,September,2025,9/30/2024,90%
2753,394,8,2,October,2025,10/30/2024,75%
2754,394,4,3,November,2025,11/30/2024,87%
2755,394,5,4,January,2025,1/30/2025,76%
2756,394,9,5,February,2025,2/28/2025,83%
2757,394,7,6,March,2025,3/30/2025,78%
2758,394,1,7,April,2025,4/30/2025,81%
2759,395,8,1,September,2025,9/30/2024,76%
2760,395,5,2,October,2025,10/30/2024,75%
2761,395,8,3,November,2025,11/30/2024,90%
2762,395,1,4,January,2025,1/30/2025,90%
2763,395,7,5,February,2025,2/28/2025,88%
2764,395,4,6,March,2025,3/30/2025,85%
2765,395,3,7,April,2025,4/30/2025,81%
2766,396,1,1,September,2025,9/30/2024,88%
2767,396,6,2,October,2025,10/30/2024,78%
2768,396,1,3,November,2025,11/30/2024,87%
2769,396,5,4,January,2025,1/30/2025,77%
2770,396,8,5,February,2025,2/28/2025,77%
2771,396,3,6,March,2025,3/30/2025,90%
2772,396,9,7,April,2025,4/30/2025,76%
2773,397,6,1,September,2025,9/30/2024,83%
2774,397,5,2,October,2025,10/30/2024,88%
2775,397,3,3,November,2025,11/30/2024,91%
2776,397,2,4,January,2025,1/30/2025,75%
2777,397,7,5,February,2025,2/28/2025,76%
2778,397,7,6,March,2025,3/30/2025,87%
2779,397,8,7,April,2025,4/30/2025,81%
2780,398,5,1,September,2025,9/30/2024,87%
2781,398,5,2,October,2025,10/30/2024,88%
2782,398,8,3,November,2025,11/30/2024,95%
2783,398,8,4,January,2025,1/30/2025,87%
2784,398,8,5,February,2025,2/28/2025,75%
2785,398,8,6,March,2025,3/30/2025,82%
2786,398,6,7,April,2025,4/30/2025,82%
2787,399,8,1,September,2025,9/30/2024,76%
2788,399,2,2,October,2025,10/30/2024,89%
2789,399,4,3,November,2025,11/30/2024,86%
2790,399,3,4,January,2025,1/30/2025,93%
2791,399,7,5,February,2025,2/28/2025,86%
2792,399,3,6,March,2025,3/30/2025,82%
2793,399,2,7,April,2025,4/30/2025,78%
2794,400,9,1,September,2025,9/30/2024,87%
2795,400,2,2,October,2025,10/30/2024,83%
2796,400,8,3,November,2025,11/30/2024,82%
2797,400,1,4,January,2025,1/30/2025,82%
2798,400,1,5,February,2025,2/28/2025,87%
2799,400,4,6,March,2025,3/30/2025,94%
2800,400,1,7,April,2025,4/30/2025,88%
2801,401,3,1,September,2025,9/30/2024,78%
2802,401,3,2,October,2025,10/30/2024,82%
2803,401,8,3,November,2025,11/30/2024,92%
2804,401,2,4,January,2025,1/30/2025,94%
2805,401,7,5,February,2025,2/28/2025,75%
2806,401,9,6,March,2025,3/30/2025,95%
2807,401,3,7,April,2025,4/30/2025,82%
2808,402,6,1,September,2025,9/30/2024,85%
2809,402,2,2,October,2025,10/30/2024,79%
2810,402,4,3,November,2025,11/30/2024,90%
2811,402,7,4,January,2025,1/30/2025,77%
2812,402,5,5,February,2025,2/28/2025,89%
2813,402,7,6,March,2025,3/30/2025,77%
2814,402,4,7,April,2025,4/30/2025,83%
2815,403,6,1,September,2025,9/30/2024,87%
2816,403,8,2,October,2025,10/30/2024,89%
2817,403,1,3,November,2025,11/30/2024,95%
2818,403,6,4,January,2025,1/30/2025,75%
2819,403,8,5,February,2025,2/28/2025,83%
2820,403,3,6,March,2025,3/30/2025,77%
2821,403,9,7,April,2025,4/30/2025,92%
2822,404,2,1,September,2025,9/30/2024,77%
2823,404,7,2,October,2025,10/30/2024,92%
2824,404,9,3,November,2025,11/30/2024,83%
2825,404,7,4,January,2025,1/30/2025,82%
2826,404,5,5,February,2025,2/28/2025,78%
2827,404,1,6,March,2025,3/30/2025,84%
2828,404,1,7,April,2025,4/30/2025,79%
2829,405,9,1,September,2025,9/30/2024,89%
2830,405,9,2,October,2025,10/30/2024,89%
2831,405,8,3,November,2025,11/30/2024,80%
2832,405,1,4,January,2025,1/30/2025,84%
2833,405,3,5,February,2025,2/28/2025,95%
2834,405,9,6,March,2025,3/30/2025,80%
2835,405,4,7,April,2025,4/30/2025,94%
2836,406,6,1,September,2025,9/30/2024,89%
2837,406,8,2,October,2025,10/30/2024,83%
2838,406,6,3,November,2025,11/30/2024,81%
2839,406,4,4,January,2025,1/30/2025,92%
2840,406,3,5,February,2025,2/28/2025,82%
2841,406,7,6,March,2025,3/30/2025,78%
2842,406,7,7,April,2025,4/30/2025,79%
2843,407,9,1,September,2025,9/30/2024,92%
2844,407,4,2,October,2025,10/30/2024,75%
2845,407,4,3,November,2025,11/30/2024,91%
2846,407,4,4,January,2025,1/30/2025,82%
2847,407,1,5,February,2025,2/28/2025,95%
2848,407,7,6,March,2025,3/30/2025,85%
2849,407,2,7,April,2025,4/30/2025,82%
2850,408,5,1,September,2025,9/30/2024,92%
2851,408,4,2,October,2025,10/30/2024,80%
2852,408,6,3,November,2025,11/30/2024,83%
2853,408,4,4,January,2025,1/30/2025,76%
2854,408,6,5,February,2025,2/28/2025,90%
2855,408,9,6,March,2025,3/30/2025,81%
2856,408,8,7,April,2025,4/30/2025,79%
2857,409,3,1,September,2025,9/30/2024,80%
2858,409,5,2,October,2025,10/30/2024,85%
2859,409,5,3,November,2025,11/30/2024,89%
2860,409,7,4,January,2025,1/30/2025,81%
2861,409,8,5,February,2025,2/28/2025,89%
2862,409,2,6,March,2025,3/30/2025,86%
2863,409,8,7,April,2025,4/30/2025,75%
2864,410,9,1,September,2025,9/30/2024,79%
2865,410,1,2,October,2025,10/30/2024,85%
2866,410,9,3,November,2025,11/30/2024,87%
2867,410,1,4,January,2025,1/30/2025,80%
2868,410,5,5,February,2025,2/28/2025,91%
2869,410,5,6,March,2025,3/30/2025,94%
2870,410,7,7,April,2025,4/30/2025,78%
2871,411,3,1,September,2025,9/30/2024,87%
2872,411,3,2,October,2025,10/30/2024,93%
2873,411,5,3,November,2025,11/30/2024,83%
2874,411,9,4,January,2025,1/30/2025,94%
2875,411,1,5,February,2025,2/28/2025,83%
2876,411,1,6,March,2025,3/30/2025,82%
2877,411,8,7,April,2025,4/30/2025,83%
2878,412,3,1,September,2025,9/30/2024,77%
2879,412,9,2,October,2025,10/30/2024,86%
2880,412,4,3,November,2025,11/30/2024,79%
2881,412,1,4,January,2025,1/30/2025,79%
2882,412,2,5,February,2025,2/28/2025,87%
2883,412,8,6,March,2025,3/30/2025,83%
2884,412,3,7,April,2025,4/30/2025,82%
2885,413,2,1,September,2025,9/30/2024,90%
2886,413,8,2,October,2025,10/30/2024,93%
2887,413,2,3,November,2025,11/30/2024,79%
2888,413,3,4,January,2025,1/30/2025,86%
2889,413,7,5,February,2025,2/28/2025,92%
2890,413,2,6,March,2025,3/30/2025,92%
2891,413,1,7,April,2025,4/30/2025,91%
2892,414,7,1,September,2025,9/30/2024,77%
2893,414,4,2,October,2025,10/30/2024,76%
2894,414,6,3,November,2025,11/30/2024,84%
2895,414,2,4,January,2025,1/30/2025,88%
2896,414,3,5,February,2025,2/28/2025,82%
2897,414,5,6,March,2025,3/30/2025,80%
2898,414,2,7,April,2025,4/30/2025,78%
2899,415,2,1,September,2025,9/30/2024,75%
2900,415,6,2,October,2025,10/30/2024,95%
2901,415,7,3,November,2025,11/30/2024,93%
2902,415,1,4,January,2025,1/30/2025,83%
2903,415,4,5,February,2025,2/28/2025,80%
2904,415,6,6,March,2025,3/30/2025,76%
2905,415,2,7,April,2025,4/30/2025,94%
2906,416,7,1,September,2025,9/30/2024,79%
2907,416,3,2,October,2025,10/30/2024,80%
2908,416,4,3,November,2025,11/30/2024,75%
2909,416,7,4,January,2025,1/30/2025,75%
2910,416,4,5,February,2025,2/28/2025,81%
2911,416,1,6,March,2025,3/30/2025,85%
2912,416,4,7,April,2025,4/30/2025,94%
2913,417,1,1,September,2025,9/30/2024,86%
2914,417,8,2,October,2025,10/30/2024,77%
2915,417,2,3,November,2025,11/30/2024,94%
2916,417,9,4,January,2025,1/30/2025,81%
2917,417,9,5,February,2025,2/28/2025,81%
2918,417,3,6,March,2025,3/30/2025,81%
2919,417,6,7,April,2025,4/30/2025,85%
2920,418,6,1,September,2025,9/30/2024,80%
2921,418,5,2,October,2025,10/30/2024,91%
2922,418,8,3,November,2025,11/30/2024,78%
2923,418,6,4,January,2025,1/30/2025,89%
2924,418,7,5,February,2025,2/28/2025,84%
2925,418,5,6,March,2025,3/30/2025,82%
2926,418,5,7,April,2025,4/30/2025,88%
2927,419,7,1,September,2025,9/30/2024,77%
2928,419,7,2,October,2025,10/30/2024,76%
2929,419,5,3,November,2025,11/30/2024,83%
2930,419,3,4,January,2025,1/30/2025,88%
2931,419,6,5,February,2025,2/28/2025,76%
2932,419,4,6,March,2025,3/30/2025,80%
2933,419,5,7,April,2025,4/30/2025,95%
2934,420,5,1,September,2025,9/30/2024,76%
2935,420,1,2,October,2025,10/30/2024,90%
2936,420,4,3,November,2025,11/30/2024,81%
2937,420,6,4,January,2025,1/30/2025,78%
2938,420,4,5,February,2025,2/28/2025,86%
2939,420,6,6,March,2025,3/30/2025,88%
2940,420,6,7,April,2025,4/30/2025,76%
2941,421,1,1,September,2025,9/30/2024,95%
2942,421,8,2,October,2025,10/30/2024,83%
2943,421,3,3,November,2025,11/30/2024,84%
2944,421,4,4,January,2025,1/30/2025,87%
2945,421,6,5,February,2025,2/28/2025,91%
2946,421,3,6,March,2025,3/30/2025,81%
